,season,season_elo,team_id
15127,1988,1228.41872218,1134
19274,1989,1077.50128721,1134
23308,1990,1020.16873566,1134
26984,1991,1094.84057776,1134
31543,1992,1067.86520388,1134
3636,1985,1427.37216578,1135
7247,1986,1464.897684,1135
11200,1987,1332.90736782,1135
15121,1988,1252.64982176,1135
19169,1989,1220.74643872,1135
23215,1990,1248.32227836,1135
27348,1991,1281.33984551,1135
31485,1992,1278.57244797,1135
35513,1993,1196.69515836,1135
39516,1994,1230.17877974,1135
43650,1995,1310.19568846,1135
47706,1996,1285.66093914,1135
51865,1997,1182.54532026,1135
56043,1998,1131.977364,1135
60247,1999,1086.56172502,1135
64804,2000,1124.58530164,1135
69364,2001,1277.90829952,1135
73757,2002,1366.30344794,1135
78388,2003,1444.93115672,1135
82958,2004,1420.26041467,1135
87768,2005,1341.39973771,1135
92443,2006,1272.0428864,1135
97477,2007,1283.14271308,1135
102590,2008,1436.67496123,1135
107829,2009,1323.11779285,1135
113101,2010,1272.18119834,1135
118336,2011,1270.44144595,1135
123650,2012,1212.18743088,1135
128911,2013,1293.46105081,1135
134282,2014,1358.94102662,1135
139625,2015,1317.87113034,1135
144968,2016,1270.90165938,1135
150358,2017,1298.17723207,1135
107582,2009,1279.31697785,1136
112821,2010,1076.47706659,1136
118103,2011,1108.441645,1136
123330,2012,1035.41625019,1136
128805,2013,1274.89949711,1136
134147,2014,1332.1485435,1136
139671,2015,1331.59025322,1136
144639,2016,1183.33631614,1136
150250,2017,1222.50490909,1136
3573,1985,1528.09908985,1137
7346,1986,1439.60615374,1137
11427,1987,1499.67690282,1137
15153,1988,1474.58486464,1137
19284,1989,1530.00109727,1137
23307,1990,1453.94370953,1137
27319,1991,1477.61371912,1137
31618,1992,1514.59907954,1137
35590,1993,1559.85478055,1137
39479,1994,1400.46186631,1137
43602,1995,1368.97342636,1137
47799,1996,1365.4663272,1137
52029,1997,1395.23811041,1137
56128,1998,1352.66836991,1137
60457,1999,1361.15403637,1137
64781,2000,1370.15127718,1137
69323,2001,1313.40515187,1137
73867,2002,1296.42973481,1137
78489,2003,1313.45789386,1137
83062,2004,1342.82728276,1137
87854,2005,1488.03211103,1137
92608,2006,1626.69425575,1137
97657,2007,1622.8755845,1137
102675,2008,1416.54221943,1137
107719,2009,1291.20040768,1137
112978,2010,1330.36596691,1137
118569,2011,1490.29287036,1137
123750,2012,1559.18683998,1137
129059,2013,1654.09031339,1137
134121,2014,1527.78320195,1137
139715,2015,1481.90871424,1137
144885,2016,1468.77536363,1137
150516,2017,1577.82901949,1137
31551,1992,1149.5949132,1138
35339,1993,1123.47792249,1138
39547,1994,1165.95587593,1138
43681,1995,1311.84703377,1138
47802,1996,1290.10110655,1138
51977,1997,1350.42790107,1138
56148,1998,1367.86670514,1138
60123,1999,1249.57951298,1138
64651,2000,1216.24830073,1138
69344,2001,1228.80855528,1138
73897,2002,1358.98980425,1138
78521,2003,1302.73013031,1138
83163,2004,1514.95502015,1138
87895,2005,1629.00854713,1138
92566,2006,1599.51425134,1138
97567,2007,1485.57845043,1138
102740,2008,1452.63181142,1138
108099,2009,1551.53143908,1138
113292,2010,1547.29633652,1138
118527,2011,1572.93891568,1138
123848,2012,1621.58861329,1138
129098,2013,1538.88346985,1138
134448,2014,1590.33754286,1138
139893,2015,1662.8565252,1138
145261,2016,1610.37905497,1138
150571,2017,1587.9806092,1138
3640,1985,1531.37688649,1139
7205,1986,1411.97139271,1139
11111,1987,1420.19720221,1139
15300,1988,1456.29786273,1139
19347,1989,1426.56419579,1139
23401,1990,1354.43902191,1139
27510,1991,1498.09251252,1139
31691,1992,1598.25732556,1139
35636,1993,1538.05526719,1139
39630,1994,1574.67052003,1139
43573,1995,1534.38157616,1139
47724,1996,1568.30337176,1139
51979,1997,1648.81600466,1139
56150,1998,1648.04729846,1139
60374,1999,1669.64049176,1139
64877,2000,1728.70366596,1139
69353,2001,1785.94295451,1139
73853,2002,1796.07840525,1139
78543,2003,1790.60852573,1139
82987,2004,1666.33116207,1139
87511,2005,1557.38806931,1139
92531,2006,1625.86892651,1139
97566,2007,1715.94608339,1139
102719,2008,1834.37972131,1139
107965,2009,1847.55933261,1139
113229,2010,1909.31519,1139
118469,2011,1848.1613184,1139
123679,2012,1713.24651794,1139
129197,2013,1799.712718,1139
134422,2014,1739.13006992,1139
139845,2015,1839.41282067,1139
145193,2016,1865.67753026,1139
150605,2017,1926.64136456,1139
3563,1985,1506.18220366,1140
7433,1986,1551.29986506,1140
11414,1987,1640.29940345,1140
15349,1988,1726.58725819,1140
19333,1989,1628.734918,1140
23398,1990,1669.38749226,1140
27563,1991,1713.10717133,1140
31652,1992,1786.28705061,1140
35648,1993,1802.02445681,1140
39735,1994,1773.31633474,1140
43743,1995,1752.66394011,1140
47867,1996,1678.05085073,1140
51926,1997,1414.94447196,1140
56158,1998,1475.85635384,1140
60444,1999,1560.06103996,1140
65019,2000,1642.68513012,1140
69467,2001,1762.07813117,1140
73967,2002,1711.48834503,1140
78607,2003,1782.42415895,1140
83204,2004,1806.12227635,1140
87822,2005,1624.85200994,1140
92597,2006,1694.19200946,1140
97703,2007,1795.00759503,1140
102866,2008,1848.94615188,1140
108088,2009,1873.88477289,1140
113353,2010,1928.78662551,1140
118621,2011,1962.70978505,1140
123608,2012,1878.09673955,1140
128887,2013,1799.41996096,1140
134390,2014,1788.93813515,1140
139746,2015,1827.32122694,1140
145095,2016,1828.53478271,1140
150492,2017,1751.68202787,1140
3447,1985,1410.71427704,1141
7436,1986,1419.17348412,1141
11396,1987,1595.08708441,1141
15281,1988,1582.7718795,1141
19348,1989,1476.49339854,1141
23466,1990,1476.54333407,1141
27527,1991,1485.90580905,1141
31649,1992,1434.32827254,1141
35479,1993,1354.35487349,1141
39507,1994,1304.50345581,1141
43597,1995,1219.97465131,1141
47702,1996,1238.23538606,1141
51836,1997,1275.56208796,1141
55922,1998,1237.59971955,1141
60127,1999,1304.79375749,1141
64855,2000,1302.31564578,1141
69398,2001,1467.84534344,1141
73972,2002,1425.56478332,1141
78641,2003,1632.57216793,1141
83092,2004,1421.00594943,1141
87758,2005,1396.4124429,1141
92512,2006,1307.92372299,1141
97594,2007,1368.07024919,1141
102756,2008,1420.9683543,1141
108012,2009,1413.30854386,1141
113318,2010,1442.65289062,1141
118468,2011,1384.83147443,1141
123764,2012,1342.13136076,1141
129032,2013,1320.56951876,1141
134376,2014,1272.68769636,1141
139893,2015,1487.72644897,1141
145159,2016,1509.25620903,1141
150487,2017,1442.88941947,1141
43794,1995,1157.72693616,1142
47766,1996,1267.59055187,1142
51840,1997,1390.43394744,1142
56021,1998,1381.45665243,1142
60320,1999,1361.39173573,1142
64782,2000,1357.64439611,1142
69418,2001,1335.88248358,1142
73968,2002,1429.56382626,1142
78658,2003,1472.62355654,1142
83122,2004,1423.27044287,1142
87706,2005,1286.2574981,1142
92627,2006,1320.16938425,1142
97694,2007,1488.61430761,1142
102752,2008,1398.85385942,1142
107906,2009,1334.62882399,1142
113288,2010,1349.25290899,1142
118555,2011,1428.4469895,1142
123851,2012,1462.47901578,1142
129163,2013,1516.895449,1142
134538,2014,1481.73097777,1142
139825,2015,1483.81698862,1142
145208,2016,1417.33410027,1142
150596,2017,1374.26121584,1142
3709,1985,1463.42628429,1143
7486,1986,1553.63374896,1143
11422,1987,1549.36668118,1143
15314,1988,1438.33159505,1143
19378,1989,1575.30279529,1143
23430,1990,1653.8490067,1143
27499,1991,1619.0090481,1143
31687,1992,1574.8549225,1143
35671,1993,1721.42541766,1143
39756,1994,1796.15749342,1143
43830,1995,1704.69762396,1143
47931,1996,1783.99744088,1143
52088,1997,1857.59321822,1143
56257,1998,1772.71891342,1143
60494,1999,1786.73024075,1143
64998,2000,1744.50637526,1143
69465,2001,1828.49755433,1143
73986,2002,1869.45822393,1143
78638,2003,1882.75663526,1143
83156,2004,1768.03583584,1143
87799,2005,1681.27628282,1143
92660,2006,1774.11073488,1143
97675,2007,1725.84245968,1143
102797,2008,1730.58446559,1143
108051,2009,1801.85594312,1143
113379,2010,1893.40044745,1143
118557,2011,1824.96662952,1143
123825,2012,1846.55774676,1143
129131,2013,1811.53034732,1143
134442,2014,1773.5025237,1143
139787,2015,1730.2141531,1143
145254,2016,1862.48029978,1143
150634,2017,1852.01029601,1143
3576,1985,1316.15756633,1144
7354,1986,1264.80239812,1144
11144,1987,1357.09944876,1144
15053,1988,1315.30536021,1144
19241,1989,1384.30261992,1144
23153,1990,1347.56441634,1144
27269,1991,1210.55921985,1144
31489,1992,1316.54471408,1144
35425,1993,1279.73298165,1144
39605,1994,1372.56840357,1144
43294,1995,1233.92565603,1144
47689,1996,1329.75681237,1144
51791,1997,1294.57507451,1144
55946,1998,1204.08739123,1144
60180,1999,1183.93246226,1144
64702,2000,1201.63041147,1144
69098,2001,1149.166648,1144
73459,2002,1122.20474208,1144
78135,2003,1082.04521231,1144
82749,2004,1047.44282139,1144
87414,2005,1018.08831498,1144
92311,2006,1152.65949537,1144
97391,2007,1252.59122193,1144
102478,2008,1226.45911988,1144
107769,2009,1302.27325093,1144
113021,2010,1396.83217043,1144
118209,2011,1305.46915774,1144
123510,2012,1298.5304014,1144
128841,2013,1244.68178612,1144
134123,2014,1174.69443884,1144
139479,2015,1170.95922869,1144
144880,2016,1167.72348456,1144
150479,2017,1227.41972349,1144
3583,1985,1581.88537029,1145
7412,1986,1604.76701444,1145
11332,1987,1550.80314169,1145
15270,1988,1425.59376526,1145
19313,1989,1389.06908925,1145
23275,1990,1365.02287996,1145
27330,1991,1328.55116773,1145
31475,1992,1273.09033532,1145
35508,1993,1320.50603022,1145
39606,1994,1519.4348115,1145
43706,1995,1507.64758864,1145
47824,1996,1552.8330368,1145
51969,1997,1559.90106371,1145
56090,1998,1451.36508334,1145
60313,1999,1430.96780195,1145
64816,2000,1374.05185015,1145
69339,2001,1472.72274194,1145
73878,2002,1365.95718527,1145
78364,2003,1355.15567811,1145
82928,2004,1332.53475577,1145
87685,2005,1328.53035684,1145
92423,2006,1321.68832419,1145
97459,2007,1323.54576404,1145
102635,2008,1243.36820176,1145
107893,2009,1308.41362957,1145
113107,2010,1356.82926084,1145
118389,2011,1404.26922495,1145
123570,2012,1251.62123725,1145
128946,2013,1427.78084359,1145
134358,2014,1500.82771128,1145
139646,2015,1463.44315168,1145
144941,2016,1393.28443476,1145
150338,2017,1431.43342406,1145
97428,2007,1352.14841461,1146
102628,2008,1280.38479772,1146
107832,2009,1215.99380374,1146
113096,2010,1215.7310364,1146
118404,2011,1116.90565692,1146
123666,2012,1126.08666847,1146
129071,2013,1205.81017092,1146
134322,2014,1177.78996507,1146
139718,2015,1063.12218245,1146
145001,2016,1145.23394936,1146
150532,2017,1156.72779666,1146
3487,1985,1352.27473642,1147
7353,1986,1363.50499081,1147
11165,1987,1293.74106593,1147
15285,1988,1316.51833272,1147
19324,1989,1365.05716298,1147
23376,1990,1502.51910506,1147
27488,1991,1446.56254318,1147
31466,1992,1273.46322693,1147
35192,1993,1200.76890757,1147
39495,1994,1315.70464048,1147
43539,1995,1287.92900715,1147
47639,1996,1264.96983058,1147
51773,1997,1217.92714641,1147
55951,1998,1244.33382358,1147
60216,1999,1266.50767927,1147
64566,2000,1282.81831178,1147
69010,2001,1267.06463964,1147
73851,2002,1319.81455539,1147
77927,2003,1349.66120026,1147
83055,2004,1378.01134426,1147
87481,2005,1226.21194609,1147
92026,2006,1165.68054585,1147
97475,2007,1232.45325834,1147
102631,2008,1251.09418861,1147
107863,2009,1274.81342923,1147
112877,2010,1217.90554697,1147
118044,2011,1098.48240329,1147
11244,1987,1356.50398632,1148
14859,1988,1292.87221511,1148
19285,1989,1230.38858191,1148
23164,1990,1133.38420478,1148
27350,1991,1101.6648305,1148
31557,1992,1116.67572853,1148
35339,1993,1082.16557289,1148
39472,1994,973.665123274,1148
43497,1995,1050.98620221,1148
47832,1996,1206.22382065,1148
51965,1997,1171.61806915,1148
55813,1998,1107.04769368,1148
60368,1999,1289.44778502,1148
64845,2000,1475.65946647,1148
69287,2001,1372.22566314,1148
73918,2002,1513.89882691,1148
78449,2003,1410.79219305,1148
83114,2004,1369.19907247,1148
87572,2005,1334.33396551,1148
92495,2006,1380.86337827,1148
97569,2007,1440.16591388,1148
102543,2008,1372.22429237,1148
107782,2009,1289.54037416,1148
113045,2010,1261.57326067,1148
118443,2011,1375.85284599,1148
123550,2012,1353.501468,1148
128826,2013,1298.85086307,1148
134153,2014,1230.08420645,1148
139295,2015,1126.43261797,1148
144653,2016,1068.06879626,1148
150022,2017,1066.05076084,1148
3288,1985,1443.79376985,1149
7388,1986,1488.14558854,1149
11144,1987,1557.22353054,1149
15108,1988,1468.13572616,1149
19129,1989,1382.57268397,1149
23175,1990,1312.53585757,1149
27292,1991,1263.813617,1149
31489,1992,1267.09671308,1149
35400,1993,1203.25156033,1149
39482,1994,1215.47121703,1149
43607,1995,1369.66825631,1149
47690,1996,1365.10655351,1149
51842,1997,1386.65166585,1149
55930,1998,1209.20214322,1149
60224,1999,1212.10307752,1149
64736,2000,1147.10133681,1149
69189,2001,1157.93122897,1149
73683,2002,1201.28268397,1149
78271,2003,1259.75016471,1149
82834,2004,1192.13821655,1149
87722,2005,1223.66383366,1149
92314,2006,1268.50461373,1149
97293,2007,1137.75725229,1149
102469,2008,1125.1839594,1149
107529,2009,1123.92075742,1149
112958,2010,1188.52130525,1149
118191,2011,1270.83383756,1149
123546,2012,1372.73835746,1149
129020,2013,1420.16611163,1149
134220,2014,1353.47477151,1149
139583,2015,1372.49406573,1149
144891,2016,1253.15623025,1149
150318,2017,1215.35427955,1149
3437,1985,1371.3441964,1150
7197,1986,1344.42913598,1150
11131,1987,1493.26049506,1150
15242,1988,1620.13989459,1150
19246,1989,1636.25570509,1150
23339,1990,1612.27753306,1150
27405,1991,1565.73118619,1150
31712,1992,1673.72913725,1150
35680,1993,1633.84839795,1150
39749,1994,1635.14368187,1150
43821,1995,1688.79983932,1150
47843,1996,1676.60006786,1150
52095,1997,1776.54723384,1150
56258,1998,1812.99739118,1150
60482,1999,1814.46541816,1150
64970,2000,1764.85038834,1150
69468,2001,1835.47681025,1150
73988,2002,1819.55005278,1150
78555,2003,1692.80424895,1150
83164,2004,1759.24720381,1150
87816,2005,1779.27306126,1150
92605,2006,1741.98766199,1150
97570,2007,1612.32021842,1150
102837,2008,1670.86592288,1150
107998,2009,1597.51026489,1150
113232,2010,1639.60118587,1150
118400,2011,1513.35754699,1150
123740,2012,1505.58312014,1150
129168,2013,1589.27697908,1150
134456,2014,1573.14098517,1150
139770,2015,1541.2173693,1150
145182,2016,1508.04974211,1150
150539,2017,1456.09447717,1150
3539,1985,1566.2584578,1151
7341,1986,1569.63507144,1151
11130,1987,1587.06216482,1151
15216,1988,1557.39260575,1151
19179,1989,1538.45552042,1151
23194,1990,1460.011553,1151
27354,1991,1518.10763889,1151
31576,1992,1599.18664577,1151
35543,1993,1700.68804047,1151
39594,1994,1670.6859874,1151
43690,1995,1625.55378745,1151
47676,1996,1554.47927143,1151
51943,1997,1584.62312122,1151
56010,1998,1438.62744135,1151
60228,1999,1443.11835344,1151
64712,2000,1376.96396456,1151
69330,2001,1424.51727945,1151
73743,2002,1441.53301085,1151
78405,2003,1507.3513661,1151
82977,2004,1491.93314322,1151
87634,2005,1512.63130008,1151
92482,2006,1456.68625952,1151
97351,2007,1416.45915058,1151
102603,2008,1455.84349819,1151
107955,2009,1478.43763772,1151
113098,2010,1368.08493622,1151
118346,2011,1352.98127192,1151
123564,2012,1302.6109741,1151
128891,2013,1275.64178208,1151
134275,2014,1330.19722324,1151
139618,2015,1453.18915035,1151
145092,2016,1532.0910144,1151
150454,2017,1470.80320106,1151
3456,1985,1525.66265967,1152
6957,1986,1600.92741766,1152
11266,1987,1442.59079402,1152
15191,1988,1385.03688828,1152
19293,1989,1352.63181778,1152
23363,1990,1265.22627872,1152
27475,1991,1184.33250706,1152
31149,1992,1175.40718374,1152
35196,1993,1140.74940805,1152
39478,1994,1108.29896853,1152
43423,1995,1113.54506342,1152
47820,1996,1040.8091371,1152
51939,1997,1058.89943197,1152
55890,1998,1024.07979322,1152
60360,1999,1019.55678399,1152
64858,2000,1151.85207807,1152
69332,2001,1137.04343429,1152
73887,2002,1070.93309689,1152
78506,2003,1058.33349565,1152
83083,2004,1223.59207465,1152
87761,2005,1287.27954836,1152
92526,2006,1348.83501258,1152
96785,2007,1322.35848848,1152
102170,2008,1314.34139433,1152
107665,2009,1379.86905904,1152
113253,2010,1202.69296808,1152
118549,2011,1098.07322555,1152
123637,2012,1057.22622235,1152
129180,2013,1124.48499432,1152
134445,2014,1208.9866887,1152
139826,2015,1177.18872928,1152
145163,2016,1089.56145877,1152
150582,2017,1056.15533354,1152
3685,1985,1490.93822489,1153
7464,1986,1481.83594806,1153
11365,1987,1464.00644678,1153
15321,1988,1496.19395464,1153
19227,1989,1575.47898936,1153
23429,1990,1634.79473949,1153
27521,1991,1681.42696102,1153
31689,1992,1832.4211772,1153
35672,1993,1904.62033237,1153
39732,1994,1868.57987803,1153
43807,1995,1856.0961234,1153
47932,1996,1962.45890201,1153
52063,1997,1938.49569377,1153
56258,1998,1964.03903453,1153
60450,1999,1980.20162636,1153
64950,2000,2029.51457629,1153
69468,2001,1951.70472016,1153
74026,2002,2020.08857484,1153
78552,2003,1910.28112519,1153
83212,2004,1937.87315207,1153
87832,2005,1917.97203088,1153
92548,2006,1865.21671302,1153
97510,2007,1707.50907508,1153
102744,2008,1690.67823793,1153
107966,2009,1706.14484825,1153
113320,2010,1739.35773345,1153
118542,2011,1867.81128453,1153
123863,2012,1904.59358995,1153
129090,2013,1895.65704604,1153
134497,2014,1925.50570481,1153
139851,2015,1889.58816558,1153
145218,2016,1874.24750853,1153
150682,2017,1931.8342534,1153
3484,1985,1518.16257725,1154
7221,1986,1425.54243892,1154
11117,1987,1414.92750686,1154
15104,1988,1338.31231921,1154
19136,1989,1411.51041683,1154
23177,1990,1381.49602401,1154
27317,1991,1277.1109434,1154
31463,1992,1273.31670448,1154
35442,1993,1304.41110649,1154
39443,1994,1311.89765623,1154
43575,1995,1280.08965373,1154
47624,1996,1240.8510705,1154
51811,1997,1288.38978811,1154
56031,1998,1342.52094413,1154
60161,1999,1215.33856766,1154
64687,2000,1185.65166886,1154
69167,2001,1263.1486768,1154
73722,2002,1354.27148515,1154
78280,2003,1254.87607064,1154
82855,2004,1161.98024442,1154
87514,2005,1170.31315443,1154
92352,2006,1143.26094975,1154
97310,2007,1120.20329126,1154
102558,2008,1084.03978355,1154
107885,2009,1363.72040476,1154
113086,2010,1391.35394474,1154
118298,2011,1318.34340983,1154
123578,2012,1228.75181223,1154
128892,2013,1185.50305853,1154
134351,2014,1146.49397556,1154
139578,2015,1131.98541013,1154
144943,2016,1098.17184519,1154
150437,2017,1144.79079608,1154
3693,1985,1547.21292224,1155
7460,1986,1591.62312777,1155
11390,1987,1727.49650124,1155
15333,1988,1662.16787779,1155
19392,1989,1688.65194709,1155
23462,1990,1785.76115194,1155
27542,1991,1666.61259581,1155
31636,1992,1652.54598616,1155
35674,1993,1701.00010174,1155
39701,1994,1730.00017172,1155
43789,1995,1723.07242184,1155
47956,1996,1773.3996885,1155
52064,1997,1840.6194208,1155
56261,1998,1890.71780204,1155
60415,1999,1861.51780076,1155
64927,2000,1703.18783114,1155
69453,2001,1636.00147849,1155
73944,2002,1618.2065483,1155
78568,2003,1659.93666677,1155
83170,2004,1650.36444757,1155
87872,2005,1719.508428,1155
92572,2006,1761.77051174,1155
97603,2007,1819.95316092,1155
102870,2008,1915.19858333,1155
